City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Kolkata,2018,6,13,5.8188,30.67,77.29,5.26
Kolkata,2018,6,14,5.6621,30.96,76.75,5.3
Kolkata,2018,6,15,6.3941,32.47,68.54,4.6
Kolkata,2018,6,16,6.0336,32.4,66.87,3.47
Kolkata,2018,6,17,4.0793,30.7,71.57,4.5
Kolkata,2018,6,18,6.4752,32.19,70.79,3.22
Kolkata,2018,6,19,5.1314,31.7,71.4,2.59
Kolkata,2018,6,20,3.3509,30.23,83.37,3.53
Kolkata,2018,6,21,3.6362,29.32,82.26,3.89
Kolkata,2018,6,22,5.088,29.27,80.83,3.71
Kolkata,2018,6,23,2.7199,28.92,84.8,4.68
Kolkata,2018,6,24,1.2672,28.92,84.68,4.95
Kolkata,2018,6,25,0.5117,28.68,88.31,4.46
Kolkata,2018,6,26,3.0293,27.83,87.37,2.77
Kolkata,2018,6,27,4.1746,28,88.06,3.69
Kolkata,2018,6,28,5.5042,28.03,86.07,4.51
Kolkata,2018,6,29,4.8898,28.85,81.61,3.73
Kolkata,2018,6,30,5.502,29.29,81.1,5.12
Kolkata,2018,7,1,4.9877,29.17,83.66,5.08
Kolkata,2018,7,2,4.9063,29.12,83.79,4.85
Kolkata,2018,7,3,2.4355,28.52,86.24,5.37
Kolkata,2018,7,4,2.9774,28.04,89.18,5.11
Kolkata,2018,7,5,2.0592,29.39,81.17,3.3
Kolkata,2018,7,6,4.9877,30.04,80.45,2.17
Kolkata,2018,7,7,5.8322,29.9,82.79,2.83
Kolkata,2018,7,8,5.1758,29.02,85.2,3.13
Kolkata,2018,7,9,4.7309,29.52,83.83,4.05
Kolkata,2018,7,10,4.5377,29.4,86.12,3.38
Kolkata,2018,7,11,5.6347,29.31,84.79,2.85
Kolkata,2018,7,12,5.3136,29.06,85.79,2.78
Kolkata,2018,7,13,4.6248,29.02,87.49,2.75
Kolkata,2018,7,14,5.094,29.17,86.98,3.55
Kolkata,2018,7,15,5.3784,29.08,86.69,4.72
Kolkata,2018,7,16,4.9382,29.24,84.72,4.55
Kolkata,2018,7,17,4.4566,29.5,84.1,6.25
Kolkata,2018,7,18,5.2798,30,84.17,2.54
Kolkata,2018,7,19,6.6106,30.44,83.04,2.6
Kolkata,2018,7,20,5.0606,30,86.13,2.48
Kolkata,2018,7,21,3.1313,29.29,86.9,5.37
Kolkata,2018,7,22,2.5735,28.87,88.41,6.95
Kolkata,2018,7,23,2.7953,28.92,85.02,5.28
Kolkata,2018,7,24,3.2381,28.67,87.21,3.39
Kolkata,2018,7,25,2.076,28.11,89.18,4.27
Kolkata,2018,7,26,1.3486,27.76,90.41,4.01
Kolkata,2018,7,27,3.0787,27.58,89.09,4.55
Kolkata,2018,7,28,3.5227,28.33,88.07,3.68
Kolkata,2018,7,29,2.9258,28.26,88.8,4.33
Kolkata,2018,7,30,4.2624,28.58,87.77,4.66
Kolkata,2018,7,31,2.8795,28.42,87.26,3.42
Kolkata,2018,8,1,1.7021,27.76,87.51,5.35
Kolkata,2018,8,2,3.1253,27.68,86.14,4.53
Kolkata,2018,8,3,3.4171,28.49,86.12,3.51
Kolkata,2018,8,4,4.9246,28.93,84.27,3.09
Kolkata,2018,8,5,3.3238,28.49,89.78,2.76
Kolkata,2018,8,6,3.401,28.06,92.86,2.65
Kolkata,2018,8,7,4.4563,28.19,89.83,4.76
Kolkata,2018,8,8,5.1823,28.23,87.61,4.85
Kolkata,2018,8,9,4.8173,28.3,86.5,3.11
Kolkata,2018,8,10,5.4926,28.78,86.46,2.76
Kolkata,2018,8,11,5.6873,28.62,89.61,2.9
Kolkata,2018,8,12,4.8166,28.76,87.44,2.51
Kolkata,2018,8,13,4.6601,29.19,85.75,2.08
Kolkata,2018,8,14,4.7038,28.93,88.99,2.68
Kolkata,2018,8,15,4.08,28.75,89.61,5.58
Kolkata,2018,8,16,4.8727,28.59,88.04,4.63
Kolkata,2018,8,17,5.0772,28.55,87.01,2.52
Kolkata,2018,8,18,5.5536,28.78,87.21,1.85
Kolkata,2018,8,19,1.2043,28.4,89.56,2.24
Kolkata,2018,8,20,4.2379,28.23,90.36,4
Kolkata,2018,8,21,3.6902,28.42,89.02,3.51
Kolkata,2018,8,22,4.535,28.76,88.59,2.99
Kolkata,2018,8,23,5.383,28.23,88.15,3
Kolkata,2018,8,24,3.4212,28.26,92.63,2.34
Kolkata,2018,8,25,4.369,28.79,88,2.34
Kolkata,2018,8,26,5.2375,28.32,89.12,3.19
Kolkata,2018,8,27,4.2036,28.28,91.41,4.77
Kolkata,2018,8,28,4.608,28.45,89.37,3.69
Kolkata,2018,8,29,4.8653,28.41,86.87,2.84
Kolkata,2018,8,30,4.3464,28.31,87.78,3.16
Kolkata,2018,8,31,3.0406,28.79,88.71,2.06
Kolkata,2018,9,1,4.8144,27.78,90.8,2.96
Kolkata,2018,9,2,2.0621,27.39,92.06,3.72
Kolkata,2018,9,3,4.0656,27.96,88.38,3.45
Kolkata,2018,9,4,3.6994,27.39,91.48,2.3
